공고번호,날짜,발주기관,공고명,1순위업체,투찰금액,투찰률,기초금액
R26BK01501724,2026-05-04,한국농어촌공사 경남지역본부 창원지사,대방양배수장 전기실 이전공사,케이엠건설 주식회사,35000000,89.058,
R26BK01492624,2026-05-06,강원특별자치도 동해시,안묵호 새뜰마을사업 공폐가 철거공사(논산1길 5-3),(주)효창건설,25549434,90.008,
R26BK01498208,2026-05-06,전남광주통합특별시 고흥군,2026년 소나무재선충병 수종전환사업(과역호덕지구),한라산림주식회사,160765378,90.918,
R26BK01485615,2026-05-06,서울특별시 강북구,논골어린이공원 토양정화 공사,주식회사 한국환경복원기술,34509441,90.204,38069000
R26BK01494656,2026-05-06,경기도 고양시,성아공원 환경개선사업,한아름조경(주),199056000,90.33,
R26BK01494060,2026-05-06,전북특별자치도 정읍시,첨단과학일반산업단지인도재포장공사(에스아이피~에코비즈넷외1개소),(유)오송조경,62290240,90.441,
R26BK01494874,2026-05-06,전남광주통합특별시 보성군,2026년 복내면 내판마을 배수로 정비공사,주식회사 대한,30446400,90.392,
R26BK01497672,2026-05-06,국토교통부 익산지방국토관리청 순천국토관리사무소,국도27호선 고흥 상림2교 등 2개소 시설물 보수공사,주식회사 목양,174172030,90.134,
R26BK01500864,2026-05-06,산림청 남부지방산림청 구미국유림관리소,"2026년 숲가꾸기(어린나무, 덩굴류)사업(기번1)",구미1기능인영림단,107720000,90.293,
R26BK01490893,2026-05-06,한국과학기술원,동측식당(E5) 주방시설 개선공사(건축),주식회사 태진종합건설,453535564,90.356,
R26BK01492306,2026-05-06,충청남도 금산군,금산군 소규모 위험시설 정비공사(보광리_세천0014),길방건설 주식회사,198692841,90.32,
R26BK01494879,2026-05-06,경기도 양주시,"2026년 도로변 예초 및 수목전정 공사 1구역(연간단가, 백석읍)",진보건설 주식회사,94549100,90.808,
R26BK01497880,2026-05-06,강원특별자치도 속초시,청초생활체육관 보수공사,주식회사 선민,231165000,90.053,
R26BK01503862,2026-05-06,서울특별시 서울식물원,송릉양묘장 노후 시설 정비공사,주식회사 한영그린,18600000,93.0,
R26BK01499712,2026-05-06,한국농어촌공사 경북지역본부 영주.봉화지사,안정면 기초생활거점조성사업 소방공사,대경전기주식회사,14700000,88.939,
R26BK01499808,2026-05-06,한국농어촌공사 경북지역본부 영주.봉화지사,안정면 기초생활거점조성사업 통신공사,(주) 삼진전력,44000000,88.921,
R26BK01490173,2026-05-06,전북특별자치도 남원시 보건소,주천면보건지소 개보수 공사,주식회사 새로건설,84093650,90.158,
R26BK01496412,2026-05-06,국토교통부 익산지방국토관리청 순천국토관리사무소,국도2호선 광양 초남터널(상) 등 5개소 시설물 보수공사,비엘건설 주식회사,221638090,90.313,
R26BK01494227,2026-05-06,경북 청송군산림조합,2026년 중평리 흰납골지구 산불피해지 위험목제거사업 (긴급벌채),주식회사 성신건설,126865300,90.405,
R26BK01494059,2026-05-06,경기도 남양주시 공원녹지관리사업소,2026년 상반기 공원 및 도로변 수목 전지·단근공사(단가계약)-2권역,수목토건설(주),4523930,90.301,
R26BK01492160,2026-05-06,경기도 안양시 동안구,2026년 동안구 지하차도 준설공사,(주)대흥그린개발,47569800,90.269,53020000
R26BK01490763,2026-05-06,경상남도 거창군 남상면,남상면 내춘 소하천 정비공사,주식회사 창진조경,28649000,90.245,
R26BK01492517,2026-05-06,강원특별자치도 동해시,안묵호 새뜰마을사업 묵호시장길 사면정비공사,삼화공영 주식회사,50000000,97.946,
R26BK01494609,2026-05-06,경기도 고양시,정발산공원 잔디광장 꽃나무 식재사업,일신건설(주),80719900,89.918,
R26BK01492094,2026-05-06,경상북도 고령군,개진면 양전2리 농로 포장,기정건설(주),27327300,90.297,
R26BK01493077,2026-05-06,인천광역시 인천대공원사업소,2인 이상 견적제출 공고(중앙공원 활성화 연결 보행녹도사업 전기공사),(주)부현전기,131531700,90.18,
R26BK01473261,2026-05-06,한국농어촌공사 경북지역본부 영주.봉화지사,안정면 기초생활거점조성사업 건축토목공사,석원산업개발 주식회사,1670374410,89.336,
R26BK01485151,2026-05-06,한국농어촌공사 제주지역본부,2026년 제주시 공공관정 그라우팅 및 보수·보강공사,코탐 주식회사,82514300,90.444,
R26BK01492455,2026-05-06,경기도 구리시,구리유통종합시장 A동 옥상 방수공사,주식회사유니크이앤씨,128229115,90.583,
R26BK01493977,2026-05-06,경기도 부천시,2026년도 까치울야구장 등 제초공사,주식회사 풀잎소리,27539500,90.401,
R26BK01474777,2026-05-06,상리영농조합법인,2025년 쌀 경쟁력제고사업(저온보관창고)-민간자본사업보조,(주)중용건설,376419900,90.747,
R26BK01500693,2026-05-06,국토교통부 익산지방국토관리청 광주국토관리사무소,2026년 광주국토 터널 방재시설 유지보수 연간단가공사,주식회사 정우엔지니어링,180641718,90.135,
R26BK01470211,2026-05-06,경기도,경기지방정원 전기공사,(주)태경,2556681000,89.26,
R26BK01472609,2026-05-06,한국농어촌공사 경남지역본부 밀양지사,외산지구 수리시설개보수사업 토목기계공사,평강엔지니어링주식회사,525283539,91.345,
R26BK01493796,2026-05-06,강원특별자치도교육청 강원특별자치도속초양양교육지원청,설온중 인조잔디 운동장 조성공사,주식회사 태평양건설,277449217,90.424,306941000
R26BK01491961,2026-05-06,충청북도 영동군,추풍령리(소로 2-413) 군계획도로개설공사,장우건설 주식회사,34450860,90.093,
R26BK01493895,2026-05-06,경북 청송군산림조합,2026년 지경리 고무실골지구 산불피해지 위험목제거사업 (긴급벌채),두산임업주식회사,74103700,90.261,
R26BK01501518,2026-05-06,경기도 용인시 처인구,2026년 폭염저감 버스승강장 햇빛차단 필름지 부착공사,한국샤프엔지니어링,45000000,90.0,
R26BK01492530,2026-05-06,전남광주통합특별시교육청 광주청사,최상준도서관 등 1교(광주소프트웨어마이스터고) 옥상방수공사 수의계약 안내공고,주식회사 이석,136713970,90.251,
R26BK01505292,2026-05-06,한국농어촌공사 경기지역본부 연천.포천.가평지사,진상 1-0-11 용수지선 법면 보수공사,주식회사 태림건설,20000000,91.0,
R26BK01489029,2026-05-06,충청남도 공주시,이인면 주봉리(64) 사면 보강공사,대보건설 주식회사,55704900,90.293,
R26BK01500691,2026-05-06,경기도 이천시,대형폐기물 적환장 휀스설치공사,도평이엔지,49290300,90.0,
R26BK01490106,2026-05-06,경상남도 양산소방서,2026년 양산소방서 긴급차량 우선신호시스템 설치공사,주식회사 아이트래픽이엔지,70383500,95.282,
R26BK01494125,2026-05-06,충청북도 보은군,마로면 오천리 세천 정비사업,주식회사 한국조경건설,61545600,90.325,
R26BK01493451,2026-05-06,부산교통공사,2026년 4호선 엘리베이터 자동구출운전장치 교체공사,(주)세한엘리베이터,33880000,90.585,
R26BK01496132,2026-05-06,경기도 안성시 보개면,소액수의 견적제출 안내공고(보개면 곡천 풍수해예방 소규모 준설공사),주식회사 화준건설,67498330,90.06,75680000
R26BK01494821,2026-05-06,경상남도 진주시,망경동 한샘유치원 앞 하수관로 정비공사,성안건설 주식회사,61618480,91.548,
R26BK01491082,2026-05-06,한국농어촌공사 충남지역본부,매주외 4지구 재해예방계측기 설치 공사,한성건설주식회사,174944400,90.307,
R26BK01494951,2026-05-06,경기도 양주시,"2026년 도로변 예초 및 수목전정 공사 7구역(연간단가, 양주2동)",주식회사 태경이엔지,94829700,90.519,
R26BK01494161,2026-05-06,경기도 용인시 수지구,2026년 수지구 도로시설물 유지보수 연간단가공사(4권역) 2차,주식회사 오케이건설,273106200,90.29,
R26BK01494701,2026-05-06,경기도 고양시,2026년 일산서구 도시공원 관목류 등 전정공사,(주)대원조경,147423310,90.434,
R26BK01497234,2026-05-06,부산환경공단 정관사업소,정관 생물반응조 송풍기(B호기) 오버홀,터보만 주식회사,34700000,99.426,
R26BK01493979,2026-05-06,서울특별시 서대문구,북아현동 석축옹벽 보강공사,(주)치산치수,32694600,90.394,
R26BK01494620,2026-05-06,경상남도 산청군,신등 운용저수지 수해복구사업(차수공사),주식회사 덕원,131193650,91.058,
R26BK01492703,2026-05-06,국립공원공단 북한산국립공원사무소,북한산국립공원 내 미사용시설 철거 및 복원사업,장우조경(주),168935990,90.308,
R26BK01494566,2026-05-06,전남광주통합특별시 종합건설본부,2026년 도로시설물 배수관정비 연간단가계약(2차) 공사,청성(주),136423250,90.431,
R26BK01494144,2026-05-06,전북특별자치도 정읍시,정주교보수보강공사,주식회사 더원건설,57743000,90.241,
R26BK01499783,2026-05-04,한국지역난방공사 양산지사,양산지사 VAPORIZER 계측기 이설 공사,주식회사 주은전력공사,6000000,85.396,
R26BK01461195,2026-05-06,한국자동차연구원,『xEV 전력전장품 통합성능평가센터』 통신 신축 공사,선백송전기 주식회사,93114130,90.469,
R26BK01494884,2026-05-06,진천군산림조합,2026년 어린나무가꾸기사업(진천외지구),주식회사 코시플러스,71156000,89.921,
R26BK01497447,2026-05-06,국토교통부 익산지방국토관리청 순천국토관리사무소,국도13호선 곡성 황산교(하) 등 2개소 시설물 보수공사,(주)국민기업,253451947,90.333,
R26BK01494146,2026-05-06,충청북도 괴산군,칠성쌍천(사평1지구)지방하천준설공사,동국건설(주),68034240,90.184,
R26BK01490903,2026-05-06,경상북도 경주시,황성공원 인라인스케이트장 보수 공사,가온플랜트주식회사,114006000,90.366,
R26BK01493645,2026-05-06,경기도 김포시,"2026년 도시숲 병해충 방제사업(통진, 양촌)",자연담은건설 주식회사,157957170,90.453,
R26BK01491661,2026-05-06,경상북도 청도군,화양읍범곡리(범곡지위)상하수관로설치공사,주식회사 특수건설,293489550,90.249,
R26BK01492026,2026-05-06,사단법인 한국석면안전협회,경북권지역본부 지붕개량 공사 5권역,(주)동찬,195618980,90.334,
R26BK01491355,2026-05-06,울산광역시 울주군,삼남 가천공단거리 일원 마을안길 확장공사,대영개발(주),82780489,90.882,
R26BK01492231,2026-05-06,경상북도 포항시 맑은물사업소,포항시 스마트 하수악취 관리사업 전기 및 계측제어 공사,주식회사 더원이앤지,57412717,90.306,
R26BK01494976,2026-05-06,경기도 양주시,백석읍 보행교(복지교) 경관조명 설치공사,주식회사 현성,22523611,90.188,
R26BK01498687,2026-05-06,경상북도 의성군,춘산금오리금오천정비공사,세아건설 주식회사,215800080,90.393,
R26BK01493641,2026-05-06,서울특별시강남교육청 서운중학교,서운중학교 체육관 환경개선공사(2차 공사),주식회사 다연창호,154569597,90.275,
R26BK01488938,2026-05-06,부산교통공사,부산진역 대합실 환경개선 공사,(주)태화건설,987722000,89.186,
R26BK01493970,2026-05-06,제주특별자치도,2026년 성산일출봉 등산로 조명 및 가로등 보수 공사 (사업소),유성건설주식회사,121343290,90.538,
R26BK01491281,2026-05-06,서울교통공사,구의역 지붕 안전난간 설치공사,재성알미늄(주),270432720,90.886,
R26BK01494321,2026-05-06,경북 청송군산림조합,2026년 송강리 고데실골지구 산불피해지 위험목제거사업 (긴급벌채),(주)남경,103880310,90.28,
R26BK01500834,2026-05-06,경상남도 진주시,금곡 가수소하천 정비사업,주식회사 우성산업개발,212770500,90.493,
R26BK01496682,2026-05-06,한국석유공사,2026년도 서산지사 원유탱크 보수공사,한길플랜트 주식회사,718708650,99.484,
R26BK01497437,2026-05-06,전라북도 순창군 체육진흥사업소,유등 실내다목적구장 건립사업 소방공사,주식회사 건진,176169290,90.304,
R26BK01492427,2026-05-06,경기도 남양주시 도로관리사업소,2026년 가로·보안등 유지보수공사 단가계약(1권역_2차),주식회사 유성이앤지,29493073,90.226,
R26BK01494156,2026-05-06,전북특별자치도 정읍시,시청사화장실냉난방기설치공사,(주)범양건설,85102380,90.129,
R26BK01495983,2026-05-06,경상북도,배수로 시설보강 및 가드레일 설치,(주)경북임업,158722920,90.442,
R26BK01493492,2026-05-06,전북특별자치도 남원시 보건소,주천면보건지소 개보수 전기공사,유한회사누리이엔지,21326574,90.301,
R26BK01494132,2026-05-06,제주특별자치도,감귤홍보관 시설 개보수 공사 (사업소),홍신건설(주),390263000,90.314,
R26BK01489895,2026-05-06,전남광주통합특별시 담양군,담양홍수조절지 파크골프장 조성공사,남화토건(주),2078952000,89.143,
R26BK01478886,2026-05-06,경기도안성교육청 죽산중학교,죽산중학교 보강토옹벽 보수·보강공사 소액수의 견적제출 공고,황우건설(주),101456840,90.553,
R26BK01494931,2026-05-06,경기도 양주시,"2026년 도로변 예초 및 수목전정 공사 3구역(연간단가, 남면,옥정2동)",주식회사 우림이엔지,93895800,90.577,
R26BK01492618,2026-05-06,경기도 김포시,고다니 꽃길 산책로 조성사업,동부건설 주식회사,246520331,90.172,
R26BK01493465,2026-05-06,경기도 김포시,2026년 도시숲 병해충 방제사업(고촌읍),두흥기업 주식회사,104488185,90.393,
R26BK01494034,2026-05-06,세종특별자치시교육청 세종특별자치시교육청학교지원본부,새뜸초 외 3교 태양광발전설비보수 전기공사,주식회사 남양전기통신,72509630,90.07,
R26BK01494305,2026-05-06,전북특별자치도 정읍시,송령교확장신호등이설전기공사,(유)동아전력공사,43861472,90.343,
R26BK01494937,2026-05-06,경기도 양주시,"2026년 도로변 예초 및 수목전정 공사 4구역(연간단가, 광적면)",주식회사 우림이엔지,93895800,90.446,
R26BK01494449,2026-05-06,경기도 연천군,경원선 청산구간 폐선철로 철거공사,대현건설 주식회사,71102240,90.851,
R26BK01494105,2026-05-06,전북특별자치도 정읍시,구절초지방정원산책로변그늘수식재사업,(유)중원건설,79216500,90.133,
R26BK01491599,2026-05-06,전남광주통합특별시 담양군,원강1리(22-1) 용배수로 정비공사,광천건설 주식회사,61508000,90.288,
R26BK01494010,2026-05-06,경상남도 거제시,남부권 소형어선 인양기 설치공사(양화항 외 1개소),주식회사 한백이앤씨,222250000,90.294,
R26BK01491478,2026-05-06,전남광주통합특별시 담양군,2026년 담양 식영정 수목환경개선공사,다솔나무병원,39196000,90.279,
R26BK01494715,2026-05-06,충청남도 부여군 농업기술센터,청년농업인 경영실습 딸기 육묘장 조성사업,현우건설(주),135215907,90.631,
R26BK01493726,2026-05-06,경기도 김포시,"2026년 도시숲 병해충 방제사업(대곶, 하성, 월곶)",주식회사 영신조경개발,156024400,90.359,
R26BK01494549,2026-05-06,세종특별자치시교육청 세종특별자치시교육청학교지원본부,소정초등학교 옥상난간 설치공사,큰빛건설 주식회사,29111000,96.119,
R26BK01490687,2026-05-04,경기도 가평군,음악역1939 BF재인증 조치 공사,주식회사 씨아이앤디건설,161057488,90.426,
R26BK01494944,2026-05-06,경기도 양주시,"2026년 도로변 예초 및 수목전정 공사 6구역(연간단가, 양주1동)",주식회사 디자인가연,94649797,90.454,
R26BK01494535,2026-05-06,서울교통공사,통합관제센터 방화벽체 설치 건축공사,주식회사 크림슨디자인,430857600,90.597,
R26BK01494404,2026-05-06,전남광주통합특별시 여수시,소규모 지평식 공영주차장(석천마을) 조성공사,케이에스건설 주식회사,34343960,90.06,
R26BK01494738,2026-05-06,경상북도 문경시 동로면,동로면 생달1리(249) 세천정비공사,(주)태양개발,56808792,90.327,
R26BK01492840,2026-05-06,경북 청송군산림조합,2026년 부곡리 김인골지구 산불피해지 위험목제거사업 (긴급벌채),범진임업,143664200,90.581,
R26BK01494178,2026-05-06,전북특별자치도 정읍시,상평동용산천지방하천유지보수공사,덕산건설주식회사,25424100,90.203,
R26BK01494218,2026-05-06,경상남도 창녕군,도천면덕곡원앙고개하수관로연결사업,(유)준성건설,163546718,90.295,
R26BK01494202,2026-05-06,전북특별자치도 정읍시,북면한교천지방하천유지보수공사,주식회사 세영건설,39959555,90.222,
R26BK01494147,2026-05-06,경기도 군포시,갈치저수지 여수로 보강 공사,(주)원창건설,136458000,90.297,
R26BK01492821,2026-05-06,강원특별자치도 동해시,북삼동 행정복지센터 야외공연장 개선 공사,(주)열린,38079612,90.644,
R26BK01492688,2026-05-06,경상남도 창원시,토월천2호교 보수공사,주식회사 아이브릿지코퍼레이션,116152180,90.378,
R26BK01491953,2026-05-06,경기도 용인시,2026년 수변공원 산책로 안전정비사업,소리조경건설,201271360,90.12,
R26BK01493833,2026-05-06,경북 청송군산림조합,2026년 관리 사구쟁이골지구 산불피해지 위험목제거사업 (긴급벌채),주식회사 새솔,125342900,90.498,
R26BK01494445,2026-05-06,경상북도 의성군,가음현리리가락골소하천정비공사,주식회사 광명건설,41994530,90.334,
R26BK01495302,2026-05-06,서울주택도시개발공사,반지하주택 활용사업 소방시설공사,주식회사 삼영이엔씨,86380553,90.268,
R26BK01491257,2026-05-06,재단법인 한국엘피지사업관리원,괴산군 삼송3리마을 LPG배관망 구축사업 시설공사,태백가스산업(주),395349980,90.327,
R26BK01497069,2026-05-06,서울대학교,SNU Commons 행정관(60동) 및 주변 오픈스페이스 조성 조경 공사,혁성공영 주식회사,858237980,90.356,
R26BK01490359,2026-05-06,전남광주통합특별시 담양군,석곡천 재해복구사업,주식회사 금상토건,415292530,90.416,
R26BK01488166,2026-05-06,경찰청 중앙경찰학교,중운동장 시설개선 공사,태백가스산업(주),220438370,90.383,
R26BK01491558,2026-05-04,충청남도 아산시 수도사업소,2026년도 호우대비 아산시 북부지역 빗물받이 준설공사,주식회사씨티환경기술,135620000,90.845,
R26BK01491813,2026-05-06,경상북도교육청 영양여자고등학교,영양여자고등학교 본관 공간재구조화 사업 통신공사,주식회사 광명전기,194825630,90.294,
R26BK01493661,2026-05-06,경북 청송군산림조합,2026년 관리 바깥큰골지구 산불피해지 위험목제거사업 (긴급벌채),주식회사 새솔,126786100,90.33,
R26BK01494740,2026-05-06,전북특별자치도 정읍시,서영여고통학로지중화도로복구공사,청은건설 주식회사,288192300,90.322,
R26BK01486870,2026-05-06,부산대학교,조형관 2층 외부 바닥 방수공사(특허공법),주식회사 강한미래건설,55089500,89.967,
R26BK01485443,2026-05-06,서울특별시 강동구,암사역사공원 유구전시관 조성공사(건축),(주)유림종합건설이엔씨,577307670,90.29,
R26BK01489417,2026-05-06,한국과학기술원,교직원회관(E5) 장애인편의시설 보완공사(2026),에스씨건설산업 주식회사,102712900,90.03,
R26BK01489277,2026-05-06,인천광역시체육회,옥련국제사격장 50M 감적호 환경개선 공사,주식회사 백광건설,65380325,90.209,
R26BK01489021,2026-05-06,충청남도 공주시,2026년 동학사 온천지구(보호지구) 도로 및 보도정비공사,부림건설주식회사,34371470,90.163,
R26BK01489930,2026-05-06,강원특별자치도교육청 강원특별자치도원주교육지원청,원주의료고 본관동 및 실습동 환경개선공사 입찰공고,천광산업개발주식회사,1751655920,89.323,
R26BK01489027,2026-05-06,충청남도 공주시,금강 쌍신게이트볼장 막구조 설치공사,주식회사 에이치건설,32665336,89.963,
R26BK01505762,2026-05-06,한국농어촌공사 충남지역본부 당진지사,신석배수장 외 1개소 전기설비 보수공사,사단법인 해오름장애인협회 이든사업단,31000000,91.353,
R26BK01481785,2026-05-06,경상북도교육청 경상북도영양교육지원청,경상북도영양교육지원청 지하실 리모델링 및 기타공사,(주)아영,102002700,90.495,113618000
R26BK01493756,2026-05-06,경북 청송군산림조합,2026년 관리 연지골지구 산불피해지 위험목제거사업 (긴급벌채),주식회사 양호산업,99486966,90.391,
R26BK01505656,2026-05-06,한국농어촌공사 충남지역본부 당진지사,합덕3지구 수리시설개보수사업 전기공사,이서전기,34000000,91.201,
R26BK01492787,2026-05-06,전북특별자치도 임실소방서,임실소방서 관촌119지역대 청사 외벽 보수공사,주식회사더힐,25166248,89.962,
R26BK01484856,2026-05-06,국립창원대학교,국립창원대학교 TUG캠퍼스 T-Zone 구역 포장공사,유한회사 신흥건설,288966007,90.374,
R26BK01492155,2026-05-06,전북특별자치도 김제시,금산면 봉의소하천 준설공사,유한회사 제이씨건설,50132862,90.283,
R26BK01494702,2026-05-06,경상북도 구미시,송정동 백산로 일원 도로정비공사,(주) 수건설,48664000,91.393,
R26BK01495369,2026-05-06,서울대학교,SNU Commons 행정관(60동) 및 주변 오픈스페이스 조성 건축 공사,신방건설 주식회사,2510243530,89.183,
R26BK01491920,2026-05-06,서울특별시교육청 서울특별시성동광진교육지원청,서울자양초 본관 및 동관 옥상방수공사,주식회사 동진피앤아이,202779738,90.28,
R26BK01494595,2026-05-06,경상북도 영주시,봉현면 노좌3리 선린교회 수양관 인근 농로 및 배수로 정비공사,(주)한일토건,164110682,90.56,
R26BK01498214,2026-05-06,전남광주통합특별시 고흥군,2026년 포두 남성지구 작업임도 개설 공사,주식회사 한들,206695700,90.518,
R26BK01497198,2026-05-06,서울대학교,SNU Commons 행정관(60동) 및 주변 오픈스페이스 조성 전기 공사,주식회사 필스타이엔지,290316002,90.457,
R26BK01491984,2026-05-06,경상북도 구미시,상모정수도서관 북라운지 조성공사(건축),승민건설 주식회사,80519000,90.349,
R26BK01490102,2026-05-04,전북 군산장애인종합복지관,"(재공고) 군산장애인종합복지관 식당 화구 및 후드 교체, 수치료실 창호교체, 가스배관변경 공사",유한회사 태성로드,17231250,89.811,
R26BK01492095,2026-05-06,경상북도 고령군,개진면 개포1리 농로 개설,(주)거성건설,22828764,90.325,
R26BK01494911,2026-05-06,한국농어촌공사 경북지역본부,2026년 칠곡군 지하수 보조측정망 시추공사,협동조경(주),90868800,90.162,
R26BK01504141,2026-05-06,한국지역난방공사 평택지사,2026년 평택지사 계측제어설비 정기점검보수공사,주식회사 지브이케이,16740900,90.0,
R26BK01498815,2026-05-06,국토교통부 익산지방국토관리청 광주국토관리사무소,국도77호선 무안 연리지구 등 5개소 포장도 보수공사,(주)중원개발,1174484129,90.431,
R26BK01495794,2026-05-06,(재)예수의꽃동네유지재단 가평꽃동네사랑의집,가평꽃동네사랑의집 공고 제2026-01호,아이엠씨건설 주식회사,446778451,90.166,
R26BK01489957,2026-05-06,전북특별자치도교육청 전북특별자치도완주교육지원청,용봉초 옥상방수 및 기타공사,(유)한일안전공사,58774800,90.205,
R26BK01490531,2026-05-04,강원특별자치도 화천군,2026년 농업생산기반시설 정비사업(안평리 1497번지 일원 외 1개소 용수로),주식회사 반석건설,27881250,90.326,
R26BK01491863,2026-05-06,전남광주통합특별시 광양시,2026년 중앙하수처리장 실외정원 조성사업,(주)늘푸른조경,234278640,90.147,
R26BK01496735,2026-05-06,서울대학교,SNU Commons 행정관(60동) 및 주변 오픈스페이스 조성 토목 공사,거야건설(주),164431400,90.18,
R26BK01474534,2026-05-06,경기도 안양시 동안구,평촌공동구 자동화재탐지설비 개량 소방공사,주식회사 엠케이이앤씨,1221611651,89.08,
R26BK01494044,2026-05-06,경기도 남양주시,2026년 사방공사 2차(용암리),주식회사 서정이엔지,74228300,90.575,
R26BK01490498,2026-05-06,강원특별자치도 평창군,2026년 평창자연휴양림 보완사업(건축),(주)나산건설,230219300,90.416,
R26BK01489086,2026-05-06,충청남도 서천군,2026년 보랏빛 장항 정원 조성사업,주식회사 세원,153394990,90.32,
R26BK01490097,2026-05-06,경상북도 예천군,감천 돈산리(산골)세천 정비공사,무한개발(주),65759000,90.383,
R26BK01494534,2026-05-06,전남광주통합특별시 여수시,미평동 825번지 일원 보도 정비 공사,만봉개발주식회사,28132830,90.266,
R26BK01492964,2026-05-06,충청남도 태안군,고남5지구 송수관로 설치공사,대룡건설(주),38270740,90.26,
R26BK01494373,2026-05-06,국립공원공단 북한산국립공원사무소,북한산 백운봉암문 일원 낙석방지시설 설치 공사,주식회사 광림이엔지,169360710,89.935,
R26BK01494170,2026-05-06,충청북도 괴산군,"괴산군동서트레일(장연,칠성구간)쉼터조성",주식회사 덕호건설,28032600,90.287,
R26BK01500757,2026-05-06,경기도 평택시 송탄출장소,2026년 여름철 호우대비 빗물받이 준설공사,(주)동산환경,26641000,90.909,
R26BK01488859,2026-05-04,충청남도 홍성군,2026년 임도 구조개량사업,주식회사 참솔,90335000,90.724,
R26BK01489560,2026-05-06,전남광주통합특별시 종합건설본부,빛가람정성로 표층 재포장 공사,씨에스그린에너지 주식회사,398976130,90.694,
R26BK01500559,2026-05-06,국토교통부 익산지방국토관리청 광주국토관리사무소,국도13호선 나주 장산고가 포장보수공사,(주)삼호환경,787971148,90.116,
R26BK01500642,2026-05-06,국토교통부 익산지방국토관리청 광주국토관리사무소,2026년 광주국토 터널 전기시설 유지보수 연간단가공사,주식회사 천운건설,178382405,90.093,
R26BK01488607,2026-05-06,경기도 수원시 권선구,2026년 소나무 보호관리공사(단가계약),주식회사 수조경,1132200,90.214,
R26BK01494384,2026-05-06,전남광주통합특별시 여수시,화양면 석교마을 석교천 정비공사,주식회사 인성,26445670,90.052,
R26BK01500078,2026-05-06,서울특별시 강동구,노후 도로 파손구간 정비 등 도로 안전환경 조성공사(긴급),동보진흥건설(주),625971390,90.752,
R26BK01491652,2026-05-06,충청남도 보령시,지방하천(주교천) 퇴적토 정비공사,대건건설 주식회사,35818000,89.886,
R26BK01505339,2026-05-06,경기도 이천시,2026년 도로 환경정비사업(부발읍),주식회사 금강산조경,28793540,89.999,
R26BK01502338,2026-05-06,강원특별자치도 춘천시 농업기술센터,"2026년 임도신설사업(간선, 춘천호)",춘천시산림조합,409541000,89.745,
R26BK01497313,2026-05-06,국토교통부 익산지방국토관리청 순천국토관리사무소,국도2호선 보성 장양육교 등 2개소 시설물 보수공사,정상건설 주식회사,224843780,90.313,
R26BK01492484,2026-05-06,강원특별자치도 동해시,우리동네 풍수해 안전망 정비사업(비천동 산381-1번지),용마건설 주식회사,36685040,90.319,
R26BK01505357,2026-05-06,한국농어촌공사 전남지역본부 순천.광양.여수지사,"충무 1,2 배수문 자동문비 지수고무 교체공사",주식회사 성우산업,7435000,90.001,
R26BK01494442,2026-05-06,경상북도 구미시,"노인종합복지관 별관 1,2동 리모델링공사",태석토건주식회사,334560900,90.363,
R26BK01489017,2026-05-06,충청남도 공주시,2025년 호우피해 복구사업[의당면 도신리(346) 리도211호],주식회사한마루,44641720,90.213,
R26BK01492700,2026-05-06,강원특별자치도 화천군,오음1리 경로당 신축공사(전기),(주)대원이엔티,37066248,90.273,40822000
R26BK01494047,2026-05-06,전북특별자치도 부안군,모항해수욕장 캠핑사이트 전기공사,(유)청하전설,100439687,90.39,
R26BK01495082,2026-05-06,경상남도 함안군,군북 사도지구 지방상수도 개량공사,주식회사 진성,389132255,90.317,
R26BK01495086,2026-05-06,경상남도 함안군,가야3블록 지방상수도 개량공사,부강건설 주식회사,237422310,90.292,
R26BK01492581,2026-05-06,전남광주통합특별시 신안군,장산 진입도로 및 배수로 정비공사(비소마을),이수토건주식회사,107000000,96.126,108895000
R26BK01489013,2026-05-06,충청남도 공주시,2025년 호우피해 복구사업[의당면 도신리(272) 리도211호],이안건설 주식회사,35009231,90.191,
R26BK01491163,2026-05-06,경상북도 성주군,대산동 월곡댁 부속채 보수 및 주변정비공사,주식회사 고송,234958050,90.36,
R26BK01494742,2026-05-06,인천광역시 옹진군,서포2리 경로당 신축공사,주식회사 다올건설산업,857260408,90.301,
R26BK01495643,2026-05-06,충청북도 음성군,신천-하당간 농어촌도로 확포장공사,조원종합건설주식회사,767329000,90.376,
R26BK01492438,2026-05-06,충청남도 금산군,남일면 게이트볼장 리모델링공사,주식회사 에코코리아,40423507,90.458,44984000
R26BK01493480,2026-05-06,강원특별자치도교육청 강원특별자치도속초양양교육지원청,속초조양초 그린스마트스쿨 증축 소방공사,(주)현진기계건설,277612624,90.377,
R26BK01491646,2026-05-04,충청남도 아산시 수도사업소,2026년도 호우대비 아산시 남부지역 빗물받이 준설공사,주식회사 가원건설,135646970,90.477,
R26BK01492170,2026-05-06,전남광주통합특별시 영광군,2026년 도시숲(복합산림경관숲) 조성사업,주식회사 엘조경,115765650,90.254,
R26BK01504335,2026-05-06,한국농어촌공사 경북지역본부 포항지사,용전1 용수간선 외 5개소 수문설치 및 보수작업,가온,13000000,90.063,
R26BK01490137,2026-05-06,경상남도합천교육청 대병중학교,대병중학교 승강기 설치 공사,(주)세아종합건설,176799700,90.452,
